id,sensorId,observationDate,julianDateUTC,verticalPosition,significantWaveHeight,dominantWavePeriod,averageWavePeriod,meanWaveDirection,swellHeight,swellPeriod,swellDirection,windWaveHeight,windWavePeriod,windWaveDirection,frequencyBands,qualityFlag,maxWaveHeight,maxWavePeriod,max10thPercentileHeight
418653,2493,2023-09-21 13:00:00.000,2023264.041666,0.25,0.517,3.31,3.17,265.3,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0.887,5.27,0.657
419301,2493,2023-09-21 15:00:00.000,2023264.125000,0.25,0.519,3.37,3.26,302.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0.890,4.69,0.660
418657,2493,2023-09-14 21:30:00.000,2023257.395833,0.25,1.365,4.86,5.17,297.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,2.266,6.45,1.735
418658,2493,2023-09-14 22:00:00.000,2023257.416666,0.25,1.296,4.43,4.63,257.3,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,2.169,6.45,1.648
418659,2493,2023-09-14 22:30:00.000,2023257.437500,0.25,1.395,5.04,4.76,247.9,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,2.307,7.03,1.773
418660,2493,2023-09-14 23:00:00.000,2023257.458333,0.25,1.178,4.58,4.74,243.5,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,1.966,6.45,1.498
418661,2493,2023-09-14 23:30:00.000,2023257.479166,0.25,1.113,4.32,4.51,253.3,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,1.867,5.86,1.415
418662,2493,2023-09-15 00:00:00.000,2023257.500000,0.25,1.191,4.76,4.58,291.9,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,1.980,6.45,1.514
418663,2493,2023-09-15 00:30:00.000,2023257.520833,0.25,1.175,4.72,4.56,241.6,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,1.954,7.03,1.493
418664,2493,2023-09-15 01:00:00.000,2023257.541666,0.25,0.843,4.00,4.15,223.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,1.424,5.86,1.072
418665,2493,2023-09-15 01:30:00.000,2023257.562500,0.25,0.999,4.23,4.07,247.6,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,1.678,6.45,1.270
418666,2493,2023-09-15 02:00:00.000,2023257.583333,0.25,0.992,4.27,4.12,236.8,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,1.665,5.86,1.261
418667,2493,2023-09-15 02:30:00.000,2023257.604166,0.25,0.846,4.12,4.15,221.4,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,1.426,5.86,1.076
418668,2493,2023-09-15 03:00:00.000,2023257.625000,0.25,0.650,3.54,3.76,236.2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,1.109,5.86,0.826
418669,2493,2023-09-15 03:30:00.000,2023257.645833,0.25,0.563,3.16,3.20,265.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0.971,5.86,0.716
418670,2493,2023-09-15 04:00:00.000,2023257.666666,0.25,0.570,3.11,3.19,243.2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0.984,5.27,0.725
418671,2493,2023-09-15 04:30:00.000,2023257.687500,0.25,0.577,3.19,3.29,208.3,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0.994,5.27,0.734
418672,2493,2023-09-15 05:00:00.000,2023257.708333,0.25,0.623,3.31,3.34,204.3,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,1.069,5.27,0.792
418673,2493,2023-09-15 05:30:00.000,2023257.729166,0.25,0.524,3.16,3.23,275.6,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0.902,6.45,0.666
418674,2493,2023-09-15 06:00:00.000,2023257.750000,0.25,0.497,3.15,3.10,218.6,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0.856,5.86,0.632
418675,2493,2023-09-15 06:30:00.000,2023257.770833,0.25,0.561,3.46,3.32,223.4,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0.960,5.86,0.713
418676,2493,2023-09-15 07:00:00.000,2023257.791666,0.25,0.577,3.42,3.16,212.2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0.987,7.03,0.733
418677,2493,2023-09-15 07:30:00.000,2023257.812500,0.25,0.544,3.13,3.32,218.6,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0.938,6.45,0.692
418678,2493,2023-09-15 08:00:00.000,2023257.833333,0.25,0.425,3.02,3.13,326.7,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0.736,7.62,0.541
418679,2493,2023-09-15 08:30:00.000,2023257.854166,0.25,0.397,3.03,3.11,264.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0.687,7.62,0.505
418680,2493,2023-09-15 09:00:00.000,2023257.875000,0.25,0.351,2.68,3.24,215.9,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0.614,6.45,0.447
418681,2493,2023-09-15 09:30:00.000,2023257.895833,0.25,0.360,2.90,3.08,2.6,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0.625,5.86,0.458
418682,2493,2023-09-15 10:00:00.000,2023257.916666,0.25,0.369,3.05,3.02,310.9,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0.638,7.03,0.469
418683,2493,2023-09-15 10:30:00.000,2023257.937500,0.25,0.323,2.75,2.80,263.4,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0.563,7.03,0.411
418684,2493,2023-09-15 11:00:00.000,2023257.958333,0.25,0.322,2.38,2.78,287.4,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0.568,7.62,0.409
418685,2493,2023-09-15 11:30:00.000,2023257.979166,0.25,0.321,2.66,2.78,275.4,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0.562,6.45,0.408
418686,2493,2023-09-15 12:00:00.000,2023258.000000,0.25,0.266,7.10,2.72,271.3,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0.425,7.03,0.338
418687,2493,2023-09-15 12:30:00.000,2023258.020833,0.25,0.247,2.64,2.63,282.1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0.433,6.45,0.315
418688,2493,2023-09-15 13:00:00.000,2023258.041666,0.25,0.320,2.63,2.33,274.5,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0.559,7.03,0.406
418689,2493,2023-09-15 13:30:00.000,2023258.062500,0.25,0.391,2.78,2.79,266.5,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0.680,5.27,0.497
418690,2493,2023-09-15 14:00:00.000,2023258.083333,0.25,0.410,3.00,2.72,270.9,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0.710,5.86,0.521
418691,2493,2023-09-15 14:30:00.000,2023258.104166,0.25,0.411,3.13,3.04,327.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0.709,5.86,0.522
418692,2493,2023-09-15 15:00:00.000,2023258.125000,0.25,0.442,3.22,3.08,340.6,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0.760,5.27,0.561
418693,2493,2023-09-15 15:30:00.000,2023258.145833,0.25,0.425,3.09,3.22,21.7,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0.734,6.45,0.540
418694,2493,2023-09-15 16:00:00.000,2023258.166666,0.25,0.408,3.20,3.12,354.9,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0.703,6.45,0.519
418695,2493,2023-09-15 16:30:00.000,2023258.187500,0.25,0.360,3.32,3.15,0.1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0.619,7.03,0.458
418696,2493,2023-09-15 17:00:00.000,2023258.208333,0.25,0.291,3.13,3.02,358.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0.503,6.45,0.371
418697,2493,2023-09-15 17:30:00.000,2023258.229166,0.25,0.471,2.67,2.61,32.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0.823,5.86,0.599
418698,2493,2023-09-15 18:00:00.000,2023258.250000,0.25,0.733,3.69,3.32,13.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,1.247,5.86,0.932
418699,2493,2023-09-15 18:30:00.000,2023258.270833,0.25,1.044,4.60,4.58,33.6,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,1.741,5.86,1.327
418700,2493,2023-09-15 19:00:00.000,2023258.291666,0.25,1.006,4.53,4.71,1.4,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,1.680,7.03,1.279
418701,2493,2023-09-15 19:30:00.000,2023258.312500,0.25,0.997,5.04,4.80,2.5,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,1.649,6.45,1.267
418702,2493,2023-09-15 20:00:00.000,2023258.333333,0.25,0.891,4.21,4.38,17.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,1.497,5.86,1.132
418703,2493,2023-09-15 20:30:00.000,2023258.354166,0.25,0.823,4.49,4.40,14.7,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,1.375,6.45,1.046
418704,2493,2023-09-15 21:00:00.000,2023258.375000,0.25,0.740,4.94,4.56,4.7,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,1.226,7.03,0.941
418705,2493,2023-09-15 21:30:00.000,2023258.395833,0.25,0.696,4.65,4.55,9.2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,1.160,6.45,0.885
418706,2493,2023-09-15 22:00:00.000,2023258.416666,0.25,0.718,4.67,4.43,25.5,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,1.196,7.03,0.913
418707,2493,2023-09-15 22:30:00.000,2023258.437500,0.25,0.722,4.67,5.02,23.9,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,1.202,7.03,0.918
418708,2493,2023-09-15 23:00:00.000,2023258.458333,0.25,0.742,4.55,4.67,23.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,1.238,9.38,0.943
418709,2493,2023-09-15 23:30:00.000,2023258.479166,0.25,0.696,5.00,5.31,3.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,1.152,7.03,0.885
418710,2493,2023-09-16 00:00:00.000,2023258.500000,0.25,0.633,5.33,5.00,47.2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,1.042,7.03,0.805
418711,2493,2023-09-16 00:30:00.000,2023258.520833,0.25,0.579,5.17,5.20,39.4,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0.955,7.03,0.736
418712,2493,2023-09-16 01:00:00.000,2023258.541666,0.25,0.523,5.06,5.15,39.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0.865,7.03,0.665
418713,2493,2023-09-16 01:30:00.000,2023258.562500,0.25,0.563,4.88,4.74,46.2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0.934,7.62,0.716
418714,2493,2023-09-16 02:00:00.000,2023258.583333,0.25,0.507,5.15,5.22,37.8,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0.837,7.62,0.644
418715,2493,2023-09-16 02:30:00.000,2023258.604166,0.25,0.476,4.86,4.67,33.5,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0.790,7.03,0.605
418716,2493,2023-09-16 03:00:00.000,2023258.625000,0.25,0.527,4.53,4.51,48.6,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0.880,7.03,0.670
418717,2493,2023-09-16 03:30:00.000,2023258.645833,0.25,0.493,4.90,4.15,38.3,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0.818,6.45,0.627
418718,2493,2023-09-16 04:00:00.000,2023258.666666,0.25,0.503,4.49,4.74,34.1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0.840,6.45,0.639
418719,2493,2023-09-16 04:30:00.000,2023258.687500,0.25,0.465,4.82,4.82,21.3,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0.772,6.45,0.591
418720,2493,2023-09-16 05:00:00.000,2023258.708333,0.25,0.434,4.48,4.74,35.8,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0.725,5.86,0.551
418721,2493,2023-09-16 05:30:00.000,2023258.729166,0.25,0.427,4.32,4.33,23.8,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0.716,7.03,0.543
418722,2493,2023-09-16 06:00:00.000,2023258.750000,0.25,0.365,4.18,3.75,36.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0.614,7.03,0.464
418723,2493,2023-09-16 06:30:00.000,2023258.770833,0.25,0.336,3.74,3.86,23.5,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0.570,5.86,0.427
418724,2493,2023-09-16 07:00:00.000,2023258.791666,0.25,0.318,4.44,3.75,14.6,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0.533,7.03,0.405
418725,2493,2023-09-16 07:30:00.000,2023258.812500,0.25,0.305,3.53,3.59,60.6,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0.520,5.86,0.387
418726,2493,2023-09-16 08:00:00.000,2023258.833333,0.25,0.286,3.67,3.29,74.8,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0.487,5.86,0.364
418727,2493,2023-09-16 08:30:00.000,2023258.854166,0.25,0.271,3.90,3.96,41.8,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0.459,6.45,0.345
418728,2493,2023-09-16 09:00:00.000,2023258.875000,0.25,0.316,3.77,3.50,338.5,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0.537,7.62,0.402
418729,2493,2023-09-16 09:30:00.000,2023258.895833,0.25,0.370,2.63,2.56,263.9,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0.648,5.27,0.471
418730,2493,2023-09-16 10:00:00.000,2023258.916666,0.25,0.424,2.89,2.79,277.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0.735,5.27,0.538
418731,2493,2023-09-16 10:30:00.000,2023258.937500,0.25,0.548,3.37,3.51,300.2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0.938,5.27,0.696
418732,2493,2023-09-16 11:00:00.000,2023258.958333,0.25,0.517,3.46,3.42,249.5,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0.883,4.69,0.657
418733,2493,2023-09-16 11:30:00.000,2023258.979166,0.25,0.517,3.21,3.21,254.7,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0.890,4.69,0.658
418734,2493,2023-09-16 12:00:00.000,2023259.000000,0.25,0.587,3.18,3.12,262.1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,1.012,4.69,0.747
418735,2493,2023-09-16 12:30:00.000,2023259.020833,0.25,0.592,3.29,3.22,269.1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,1.016,4.69,0.752
418736,2493,2023-09-16 13:00:00.000,2023259.041666,0.25,0.669,3.72,3.63,275.6,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,1.138,5.27,0.851
418737,2493,2023-09-16 13:30:00.000,2023259.062500,0.25,0.726,3.80,3.73,292.2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,1.232,5.27,0.923
418738,2493,2023-09-16 14:00:00.000,2023259.083333,0.25,0.748,3.93,3.88,306.2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,1.265,5.27,0.951
418739,2493,2023-09-16 14:30:00.000,2023259.104166,0.25,0.770,3.85,3.88,270.9,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,1.305,5.27,0.979
418740,2493,2023-09-16 15:00:00.000,2023259.125000,0.25,0.815,3.81,3.81,268.8,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,1.382,5.86,1.036
418741,2493,2023-09-16 15:30:00.000,2023259.145833,0.25,0.991,4.01,3.91,259.6,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,1.673,5.27,1.260
418742,2493,2023-09-16 16:00:00.000,2023259.166666,0.25,0.920,4.27,4.07,258.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,1.545,5.27,1.169
418743,2493,2023-09-16 16:30:00.000,2023259.187500,0.25,0.989,4.07,4.08,239.2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,1.667,6.45,1.257
418744,2493,2023-09-16 17:00:00.000,2023259.208333,0.25,0.968,3.85,3.92,248.8,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,1.640,5.27,1.231
418745,2493,2023-09-16 17:30:00.000,2023259.229166,0.25,0.895,4.29,4.14,238.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,1.502,5.86,1.138
418746,2493,2023-09-16 18:00:00.000,2023259.250000,0.25,0.834,3.73,3.91,234.6,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,1.416,5.86,1.060
418747,2493,2023-09-16 18:30:00.000,2023259.270833,0.25,0.839,3.81,3.64,240.9,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,1.424,5.27,1.067
418748,2493,2023-09-16 19:00:00.000,2023259.291666,0.25,0.810,3.86,3.80,239.3,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,1.373,5.27,1.030
418749,2493,2023-09-16 19:30:00.000,2023259.312500,0.25,0.740,3.60,3.47,231.3,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,1.261,5.86,0.941
418750,2493,2023-09-16 20:00:00.000,2023259.333333,0.25,0.544,3.32,3.35,239.9,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0.934,5.27,0.692
418751,2493,2023-09-16 20:30:00.000,2023259.354166,0.25,0.596,3.39,3.53,238.4,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,1.020,6.45,0.757
418752,2493,2023-09-16 21:00:00.000,2023259.375000,0.25,0.596,3.09,3.22,206.8,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,1.028,5.27,0.757
418753,2493,2023-09-16 21:30:00.000,2023259.395833,0.25,0.552,3.41,3.51,254.9,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0.945,5.86,0.701
418754,2493,2023-09-16 22:00:00.000,2023259.416666,0.25,0.607,3.54,3.56,278.2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,1.036,5.86,0.772
384650,2493,2023-04-19 21:00:00.000,2023109.375000,0.25,0.415,5.85,6.22,249.3,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0.676,7.62,0.527
384660,2493,2023-04-19 22:00:00.000,2023109.416666,0.25,0.428,6.22,3.04,112.6,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0.695,7.03,0.545
384665,2493,2023-04-19 22:30:00.000,2023109.437500,0.25,0.408,6.28,5.83,11.4,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0.661,7.03,0.518
384670,2493,2023-04-19 23:00:00.000,2023109.458333,0.25,0.387,4.35,5.88,350.7,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0.649,8.79,0.492
384675,2493,2023-04-19 23:30:00.000,2023109.479166,0.25,0.384,5.83,6.28,358.8,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0.628,7.03,0.489
384680,2493,2023-04-20 00:00:00.000,2023109.500000,0.25,0.369,6.06,6.03,29.4,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0.599,7.62,0.469
384685,2493,2023-04-20 00:30:00.000,2023109.520833,0.25,0.331,6.09,5.80,50.2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0.539,7.03,0.421
384698,2493,2023-04-20 02:00:00.000,2023109.583333,0.25,0.319,4.94,4.72,65.8,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0.529,7.62,0.406
384700,2493,2023-04-20 02:30:00.000,2023109.604166,0.25,0.318,4.51,4.48,69.3,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0.532,7.62,0.405
384713,2493,2023-04-20 04:00:00.000,2023109.666666,0.25,0.311,4.14,4.35,12.8,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0.524,6.45,0.396
384722,2493,2023-04-20 04:30:00.000,2023109.687500,0.25,0.306,4.11,4.10,3.9,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0.515,6.45,0.389
384723,2493,2023-04-20 05:00:00.000,2023109.708333,0.25,0.296,3.90,4.10,356.3,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0.501,5.86,0.376
384655,2493,2023-04-19 21:30:00.000,2023109.395833,0.25,0.443,6.03,6.15,271.7,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0.720,7.03,0.563
384735,2493,2023-04-20 05:30:00.000,2023109.729166,0.25,0.293,3.81,3.96,8.5,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0.497,6.45,0.373
384740,2493,2023-04-20 06:00:00.000,2023109.750000,0.25,0.287,3.77,4.05,76.1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0.486,6.45,0.364
384755,2493,2023-04-20 07:30:00.000,2023109.812500,0.25,0.241,3.65,3.49,47.3,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0.411,6.45,0.307
384760,2493,2023-04-20 08:00:00.000,2023109.833333,0.25,0.239,5.13,5.38,25.6,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0.395,7.03,0.304
384765,2493,2023-04-20 08:30:00.000,2023109.854166,0.25,0.217,5.29,5.31,20.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0.357,7.03,0.276
384745,2493,2023-04-20 06:30:00.000,2023109.770833,0.25,0.279,3.75,3.79,56.6,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0.474,5.86,0.355
385018,2493,2023-04-21 10:30:00.000,2023110.937500,0.25,0.161,5.48,5.41,355.5,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0.265,9.38,0.205
385034,2493,2023-04-21 13:00:00.000,2023111.041666,0.25,0.177,6.03,5.88,3.5,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0.289,7.62,0.226
385035,2493,2023-04-21 13:30:00.000,2023111.062500,0.25,0.163,6.74,5.77,345.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0.263,7.03,0.207
385044,2493,2023-04-21 14:00:00.000,2023111.083333,0.25,0.154,5.74,5.69,47.9,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0.251,7.03,0.195
385056,2493,2023-04-21 16:00:00.000,2023111.166666,0.25,0.205,4.86,6.19,47.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0.341,7.03,0.261
385058,2493,2023-04-21 16:30:00.000,2023111.187500,0.25,0.152,5.74,6.09,19.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0.249,7.62,0.194
384962,2493,2023-04-20 09:00:00.000,2023109.875000,0.25,0.225,3.72,5.17,14.6,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0.382,6.45,0.286
384963,2493,2023-04-20 09:30:00.000,2023109.895833,0.25,0.218,5.48,5.13,15.8,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0.357,7.62,0.277
384964,2493,2023-04-20 10:00:00.000,2023109.916666,0.25,0.205,5.33,5.45,349.3,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0.338,7.03,0.261
384965,2493,2023-04-20 10:30:00.000,2023109.937500,0.25,0.200,2.89,5.41,259.4,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0.348,9.38,0.255
384966,2493,2023-04-20 11:00:00.000,2023109.958333,0.25,0.176,3.50,5.48,27.6,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0.301,7.62,0.224
384967,2493,2023-04-20 11:30:00.000,2023109.979166,0.25,0.169,5.41,5.24,44.5,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0.278,7.03,0.215
384968,2493,2023-04-20 12:00:00.000,2023110.000000,0.25,0.155,5.22,5.56,54.3,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0.256,6.45,0.198
384969,2493,2023-04-20 12:30:00.000,2023110.020833,0.25,0.142,5.09,5.04,46.3,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0.235,7.62,0.181
384970,2493,2023-04-20 13:00:00.000,2023110.041666,0.25,0.141,3.28,3.01,45.2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0.242,6.45,0.179
384971,2493,2023-04-20 13:30:00.000,2023110.062500,0.25,0.131,3.57,4.86,43.8,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0.223,8.20,0.166
384972,2493,2023-04-20 14:00:00.000,2023110.083333,0.25,0.128,4.58,5.09,56.1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0.213,7.62,0.162
384973,2493,2023-04-20 14:30:00.000,2023110.104166,0.25,0.135,4.55,4.80,46.1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0.225,8.79,0.171
384974,2493,2023-04-20 15:00:00.000,2023110.125000,0.25,0.130,6.42,6.28,13.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0.211,7.03,0.166
384975,2493,2023-04-20 15:30:00.000,2023110.145833,0.25,0.130,5.06,5.06,333.4,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0.216,7.62,0.166
384976,2493,2023-04-20 16:00:00.000,2023110.166666,0.25,0.179,5.38,5.15,327.5,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0.294,7.03,0.227
384977,2493,2023-04-20 16:30:00.000,2023110.187500,0.25,0.236,4.72,4.92,58.5,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0.393,5.86,0.301
384978,2493,2023-04-20 17:00:00.000,2023110.208333,0.25,0.239,5.45,4.71,322.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0.392,7.62,0.304
384979,2493,2023-04-20 17:30:00.000,2023110.229166,0.25,0.242,5.02,4.63,325.8,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0.400,7.62,0.308
384980,2493,2023-04-20 18:00:00.000,2023110.250000,0.25,0.247,5.74,5.36,325.7,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0.403,6.45,0.314
384981,2493,2023-04-20 18:30:00.000,2023110.270833,0.25,0.241,5.48,5.17,329.4,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0.395,7.62,0.306
384982,2493,2023-04-20 19:00:00.000,2023110.291666,0.25,0.227,5.11,4.80,344.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0.375,8.79,0.289
384983,2493,2023-04-20 19:30:00.000,2023110.312500,0.25,0.204,5.53,5.17,358.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0.334,7.62,0.259
384984,2493,2023-04-20 20:00:00.000,2023110.333333,0.25,0.180,5.22,4.90,2.9,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0.296,7.03,0.228
384985,2493,2023-04-20 20:30:00.000,2023110.354166,0.25,0.194,5.53,5.36,359.5,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0.319,7.03,0.247
384986,2493,2023-04-20 21:00:00.000,2023110.375000,0.25,0.197,5.31,5.33,3.3,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0.324,7.03,0.251
418755,2493,2023-09-16 22:30:00.000,2023259.437500,0.25,0.645,3.56,3.72,268.1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,1.100,5.86,0.819
418756,2493,2023-09-16 23:00:00.000,2023259.458333,0.25,0.756,4.07,4.01,282.2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,1.274,5.86,0.961
418757,2493,2023-09-16 23:30:00.000,2023259.479166,0.25,0.857,4.20,4.23,276.5,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,1.441,5.86,1.089
