time,significantHeight,maxHeight,direction,dataType,region
2023-09-21T13:00:00.000Z,0.517,0.887,265.3,wavesdata,gb
2023-09-21T15:00:00.000Z,0.519,0.89,302.0,wavesdata,gb
2023-09-14T21:30:00.000Z,1.365,2.266,297.0,wavesdata,gb
2023-09-14T22:00:00.000Z,1.296,2.169,257.3,wavesdata,gb
2023-09-14T22:30:00.000Z,1.395,2.307,247.9,wavesdata,gb
2023-09-14T23:00:00.000Z,1.178,1.966,243.5,wavesdata,gb
2023-09-14T23:30:00.000Z,1.113,1.867,253.3,wavesdata,gb
2023-09-15T00:00:00.000Z,1.191,1.98,291.9,wavesdata,gb
2023-09-15T00:30:00.000Z,1.175,1.954,241.6,wavesdata,gb
2023-09-15T01:00:00.000Z,0.843,1.424,223.0,wavesdata,gb
2023-09-15T01:30:00.000Z,0.999,1.678,247.6,wavesdata,gb
2023-09-15T02:00:00.000Z,0.992,1.665,236.8,wavesdata,gb
2023-09-15T02:30:00.000Z,0.846,1.426,221.4,wavesdata,gb
2023-09-15T03:00:00.000Z,0.65,1.109,236.2,wavesdata,gb
2023-09-15T03:30:00.000Z,0.563,0.971,265.0,wavesdata,gb
2023-09-15T04:00:00.000Z,0.57,0.984,243.2,wavesdata,gb
2023-09-15T04:30:00.000Z,0.577,0.994,208.3,wavesdata,gb
2023-09-15T05:00:00.000Z,0.623,1.069,204.3,wavesdata,gb
2023-09-15T05:30:00.000Z,0.524,0.902,275.6,wavesdata,gb
2023-09-15T06:00:00.000Z,0.497,0.856,218.6,wavesdata,gb
2023-09-15T06:30:00.000Z,0.561,0.96,223.4,wavesdata,gb
2023-09-15T07:00:00.000Z,0.577,0.987,212.2,wavesdata,gb
2023-09-15T07:30:00.000Z,0.544,0.938,218.6,wavesdata,gb
2023-09-15T08:00:00.000Z,0.425,0.736,326.7,wavesdata,gb
2023-09-15T08:30:00.000Z,0.397,0.687,264.0,wavesdata,gb
2023-09-15T09:00:00.000Z,0.351,0.614,215.9,wavesdata,gb
2023-09-15T09:30:00.000Z,0.36,0.625,2.6,wavesdata,gb
2023-09-15T10:00:00.000Z,0.369,0.638,310.9,wavesdata,gb
2023-09-15T10:30:00.000Z,0.323,0.563,263.4,wavesdata,gb
2023-09-15T11:00:00.000Z,0.322,0.568,287.4,wavesdata,gb
2023-09-15T11:30:00.000Z,0.321,0.562,275.4,wavesdata,gb
2023-09-15T12:00:00.000Z,0.266,0.425,271.3,wavesdata,gb
2023-09-15T12:30:00.000Z,0.247,0.433,282.1,wavesdata,gb
2023-09-15T13:00:00.000Z,0.32,0.559,274.5,wavesdata,gb
2023-09-15T13:30:00.000Z,0.391,0.68,266.5,wavesdata,gb
2023-09-15T14:00:00.000Z,0.41,0.71,270.9,wavesdata,gb
2023-09-15T14:30:00.000Z,0.411,0.709,327.0,wavesdata,gb
2023-09-15T15:00:00.000Z,0.442,0.76,340.6,wavesdata,gb
2023-09-15T15:30:00.000Z,0.425,0.734,21.7,wavesdata,gb
2023-09-15T16:00:00.000Z,0.408,0.703,354.9,wavesdata,gb
2023-09-15T16:30:00.000Z,0.36,0.619,0.1,wavesdata,gb
2023-09-15T17:00:00.000Z,0.291,0.503,358.0,wavesdata,gb
2023-09-15T17:30:00.000Z,0.471,0.823,32.0,wavesdata,gb
2023-09-15T18:00:00.000Z,0.733,1.247,13.0,wavesdata,gb
2023-09-15T18:30:00.000Z,1.044,1.741,33.6,wavesdata,gb
2023-09-15T19:00:00.000Z,1.006,1.68,1.4,wavesdata,gb
2023-09-15T19:30:00.000Z,0.997,1.649,2.5,wavesdata,gb
2023-09-15T20:00:00.000Z,0.891,1.497,17.0,wavesdata,gb
2023-09-15T20:30:00.000Z,0.823,1.375,14.7,wavesdata,gb
2023-09-15T21:00:00.000Z,0.74,1.226,4.7,wavesdata,gb
2023-09-15T21:30:00.000Z,0.696,1.16,9.2,wavesdata,gb
2023-09-15T22:00:00.000Z,0.718,1.196,25.5,wavesdata,gb
2023-09-15T22:30:00.000Z,0.722,1.202,23.9,wavesdata,gb
2023-09-15T23:00:00.000Z,0.742,1.238,23.0,wavesdata,gb
2023-09-15T23:30:00.000Z,0.696,1.152,3.0,wavesdata,gb
2023-09-16T00:00:00.000Z,0.633,1.042,47.2,wavesdata,gb
2023-09-16T00:30:00.000Z,0.579,0.955,39.4,wavesdata,gb
2023-09-16T01:00:00.000Z,0.523,0.865,39.0,wavesdata,gb
2023-09-16T01:30:00.000Z,0.563,0.934,46.2,wavesdata,gb
2023-09-16T02:00:00.000Z,0.507,0.837,37.8,wavesdata,gb
2023-09-16T02:30:00.000Z,0.476,0.79,33.5,wavesdata,gb
2023-09-16T03:00:00.000Z,0.527,0.88,48.6,wavesdata,gb
2023-09-16T03:30:00.000Z,0.493,0.818,38.3,wavesdata,gb
2023-09-16T04:00:00.000Z,0.503,0.84,34.1,wavesdata,gb
2023-09-16T04:30:00.000Z,0.465,0.772,21.3,wavesdata,gb
2023-09-16T05:00:00.000Z,0.434,0.725,35.8,wavesdata,gb
2023-09-16T05:30:00.000Z,0.427,0.716,23.8,wavesdata,gb
2023-09-16T06:00:00.000Z,0.365,0.614,36.0,wavesdata,gb
2023-09-16T06:30:00.000Z,0.336,0.57,23.5,wavesdata,gb
2023-09-16T07:00:00.000Z,0.318,0.533,14.6,wavesdata,gb
2023-09-16T07:30:00.000Z,0.305,0.52,60.6,wavesdata,gb
2023-09-16T08:00:00.000Z,0.286,0.487,74.8,wavesdata,gb
2023-09-16T08:30:00.000Z,0.271,0.459,41.8,wavesdata,gb
2023-09-16T09:00:00.000Z,0.316,0.537,338.5,wavesdata,gb
2023-09-16T09:30:00.000Z,0.37,0.648,263.9,wavesdata,gb
2023-09-16T10:00:00.000Z,0.424,0.735,277.0,wavesdata,gb
2023-09-16T10:30:00.000Z,0.548,0.938,300.2,wavesdata,gb
2023-09-16T11:00:00.000Z,0.517,0.883,249.5,wavesdata,gb
2023-09-16T11:30:00.000Z,0.517,0.89,254.7,wavesdata,gb
2023-09-16T12:00:00.000Z,0.587,1.012,262.1,wavesdata,gb
2023-09-16T12:30:00.000Z,0.592,1.016,269.1,wavesdata,gb
2023-09-16T13:00:00.000Z,0.669,1.138,275.6,wavesdata,gb
2023-09-16T13:30:00.000Z,0.726,1.232,292.2,wavesdata,gb
2023-09-16T14:00:00.000Z,0.748,1.265,306.2,wavesdata,gb
2023-09-16T14:30:00.000Z,0.77,1.305,270.9,wavesdata,gb
2023-09-16T15:00:00.000Z,0.815,1.382,268.8,wavesdata,gb
2023-09-16T15:30:00.000Z,0.991,1.673,259.6,wavesdata,gb
2023-09-16T16:00:00.000Z,0.92,1.545,258.0,wavesdata,gb
2023-09-16T16:30:00.000Z,0.989,1.667,239.2,wavesdata,gb
2023-09-16T17:00:00.000Z,0.968,1.64,248.8,wavesdata,gb
2023-09-16T17:30:00.000Z,0.895,1.502,238.0,wavesdata,gb
2023-09-16T18:00:00.000Z,0.834,1.416,234.6,wavesdata,gb
2023-09-16T18:30:00.000Z,0.839,1.424,240.9,wavesdata,gb
2023-09-16T19:00:00.000Z,0.81,1.373,239.3,wavesdata,gb
2023-09-16T19:30:00.000Z,0.74,1.261,231.3,wavesdata,gb
2023-09-16T20:00:00.000Z,0.544,0.934,239.9,wavesdata,gb
2023-09-16T20:30:00.000Z,0.596,1.02,238.4,wavesdata,gb
2023-09-16T21:00:00.000Z,0.596,1.028,206.8,wavesdata,gb
2023-09-16T21:30:00.000Z,0.552,0.945,254.9,wavesdata,gb
2023-09-16T22:00:00.000Z,0.607,1.036,278.2,wavesdata,gb
2023-04-19T21:00:00.000Z,0.415,0.676,249.3,wavesdata,gb
2023-04-19T22:00:00.000Z,0.428,0.695,112.6,wavesdata,gb
2023-04-19T22:30:00.000Z,0.408,0.661,11.4,wavesdata,gb
2023-04-19T23:00:00.000Z,0.387,0.649,350.7,wavesdata,gb
2023-04-19T23:30:00.000Z,0.384,0.628,358.8,wavesdata,gb
2023-04-20T00:00:00.000Z,0.369,0.599,29.4,wavesdata,gb
2023-04-20T00:30:00.000Z,0.331,0.539,50.2,wavesdata,gb
2023-04-20T02:00:00.000Z,0.319,0.529,65.8,wavesdata,gb
2023-04-20T02:30:00.000Z,0.318,0.532,69.3,wavesdata,gb
2023-04-20T04:00:00.000Z,0.311,0.524,12.8,wavesdata,gb
2023-04-20T04:30:00.000Z,0.306,0.515,3.9,wavesdata,gb
2023-04-20T05:00:00.000Z,0.296,0.501,356.3,wavesdata,gb
2023-04-19T21:30:00.000Z,0.443,0.72,271.7,wavesdata,gb
2023-04-20T05:30:00.000Z,0.293,0.497,8.5,wavesdata,gb
2023-04-20T06:00:00.000Z,0.287,0.486,76.1,wavesdata,gb
2023-04-20T07:30:00.000Z,0.241,0.411,47.3,wavesdata,gb
2023-04-20T08:00:00.000Z,0.239,0.395,25.6,wavesdata,gb
2023-04-20T08:30:00.000Z,0.217,0.357,20.0,wavesdata,gb
2023-04-20T06:30:00.000Z,0.279,0.474,56.6,wavesdata,gb
2023-04-21T10:30:00.000Z,0.161,0.265,355.5,wavesdata,gb
2023-04-21T13:00:00.000Z,0.177,0.289,3.5,wavesdata,gb
2023-04-21T13:30:00.000Z,0.163,0.263,345.0,wavesdata,gb
2023-04-21T14:00:00.000Z,0.154,0.251,47.9,wavesdata,gb
2023-04-21T16:00:00.000Z,0.205,0.341,47.0,wavesdata,gb
2023-04-21T16:30:00.000Z,0.152,0.249,19.0,wavesdata,gb
2023-04-20T09:00:00.000Z,0.225,0.382,14.6,wavesdata,gb
2023-04-20T09:30:00.000Z,0.218,0.357,15.8,wavesdata,gb
2023-04-20T10:00:00.000Z,0.205,0.338,349.3,wavesdata,gb
2023-04-20T10:30:00.000Z,0.2,0.348,259.4,wavesdata,gb
2023-04-20T11:00:00.000Z,0.176,0.301,27.6,wavesdata,gb
2023-04-20T11:30:00.000Z,0.169,0.278,44.5,wavesdata,gb
2023-04-20T12:00:00.000Z,0.155,0.256,54.3,wavesdata,gb
2023-04-20T12:30:00.000Z,0.142,0.235,46.3,wavesdata,gb
2023-04-20T13:00:00.000Z,0.141,0.242,45.2,wavesdata,gb
2023-04-20T13:30:00.000Z,0.131,0.223,43.8,wavesdata,gb
2023-04-20T14:00:00.000Z,0.128,0.213,56.1,wavesdata,gb
2023-04-20T14:30:00.000Z,0.135,0.225,46.1,wavesdata,gb
2023-04-20T15:00:00.000Z,0.13,0.211,13.0,wavesdata,gb
2023-04-20T15:30:00.000Z,0.13,0.216,333.4,wavesdata,gb
2023-04-20T16:00:00.000Z,0.179,0.294,327.5,wavesdata,gb
2023-04-20T16:30:00.000Z,0.236,0.393,58.5,wavesdata,gb
2023-04-20T17:00:00.000Z,0.239,0.392,322.0,wavesdata,gb
2023-04-20T17:30:00.000Z,0.242,0.4,325.8,wavesdata,gb
2023-04-20T18:00:00.000Z,0.247,0.403,325.7,wavesdata,gb
2023-04-20T18:30:00.000Z,0.241,0.395,329.4,wavesdata,gb
2023-04-20T19:00:00.000Z,0.227,0.375,344.0,wavesdata,gb
2023-04-20T19:30:00.000Z,0.204,0.334,358.0,wavesdata,gb
2023-04-20T20:00:00.000Z,0.18,0.296,2.9,wavesdata,gb
2023-04-20T20:30:00.000Z,0.194,0.319,359.5,wavesdata,gb
2023-04-20T21:00:00.000Z,0.197,0.324,3.3,wavesdata,gb
2023-09-16T22:30:00.000Z,0.645,1.1,268.1,wavesdata,gb
2023-09-16T23:00:00.000Z,0.756,1.274,282.2,wavesdata,gb
2023-09-16T23:30:00.000Z,0.857,1.441,276.5,wavesdata,gb
2023-09-17T00:00:00.000Z,0.963,1.615,278.7,wavesdata,gb
2023-09-17T00:30:00.000Z,1.042,1.763,255.7,wavesdata,gb
2023-09-17T01:00:00.000Z,1.212,2.04,268.1,wavesdata,gb
2023-09-17T01:30:00.000Z,1.185,1.992,266.1,wavesdata,gb
2023-09-17T02:00:00.000Z,1.303,2.196,254.4,wavesdata,gb
2023-09-17T02:30:00.000Z,1.405,2.345,237.3,wavesdata,gb
2023-09-17T03:00:00.000Z,1.441,2.397,231.2,wavesdata,gb
2023-09-17T03:30:00.000Z,1.476,2.445,228.6,wavesdata,gb
2023-09-17T04:00:00.000Z,1.533,2.541,226.2,wavesdata,gb
2023-09-17T04:30:00.000Z,1.638,2.712,229.2,wavesdata,gb
2023-09-17T05:00:00.000Z,1.504,2.5,223.3,wavesdata,gb
2023-09-17T05:30:00.000Z,1.568,2.601,228.3,wavesdata,gb
2023-09-17T06:00:00.000Z,1.39,2.305,234.0,wavesdata,gb
2023-09-17T06:30:00.000Z,1.473,2.461,230.4,wavesdata,gb
2023-09-17T07:00:00.000Z,1.264,2.11,238.6,wavesdata,gb
2023-09-17T07:30:00.000Z,1.219,2.036,237.0,wavesdata,gb
2023-09-17T08:00:00.000Z,1.276,2.125,239.6,wavesdata,gb
2023-09-17T08:30:00.000Z,1.253,2.086,240.6,wavesdata,gb
2023-09-17T09:00:00.000Z,1.274,2.124,232.5,wavesdata,gb
2023-09-17T09:30:00.000Z,1.164,1.935,256.3,wavesdata,gb
2023-09-17T10:00:00.000Z,1.102,1.846,258.1,wavesdata,gb
2023-09-17T10:30:00.000Z,1.159,1.947,265.3,wavesdata,gb
2023-09-17T11:00:00.000Z,1.073,1.77,268.3,wavesdata,gb
2023-09-17T11:30:00.000Z,1.144,1.927,266.6,wavesdata,gb
2023-09-17T12:00:00.000Z,1.005,1.687,274.1,wavesdata,gb
2023-09-17T12:30:00.000Z,0.95,1.587,291.1,wavesdata,gb
2023-09-17T13:00:00.000Z,0.99,1.658,288.3,wavesdata,gb
2023-09-17T13:30:00.000Z,1.028,1.731,282.4,wavesdata,gb
2023-09-17T14:00:00.000Z,0.876,1.469,290.6,wavesdata,gb
2023-09-17T14:30:00.000Z,0.896,1.509,296.9,wavesdata,gb
2023-09-17T15:00:00.000Z,0.795,1.339,311.0,wavesdata,gb
2023-09-17T15:30:00.000Z,0.76,1.284,293.5,wavesdata,gb
2023-09-17T16:00:00.000Z,0.72,1.228,291.9,wavesdata,gb
2023-09-17T16:30:00.000Z,0.86,1.451,286.1,wavesdata,gb
2023-09-17T17:00:00.000Z,0.955,1.604,316.7,wavesdata,gb
2023-09-17T17:30:00.000Z,1.032,1.733,286.5,wavesdata,gb
2023-09-17T18:00:00.000Z,1.119,1.871,285.4,wavesdata,gb
2023-09-17T18:30:00.000Z,1.291,2.143,274.3,wavesdata,gb
2023-09-17T19:00:00.000Z,1.195,1.983,286.3,wavesdata,gb
2023-09-17T19:30:00.000Z,1.077,1.789,279.3,wavesdata,gb
2023-09-17T20:00:00.000Z,1.09,1.833,284.8,wavesdata,gb
2023-09-17T20:30:00.000Z,1.196,1.995,273.0,wavesdata,gb
2023-09-17T21:00:00.000Z,1.217,2.013,275.6,wavesdata,gb
2023-09-17T21:30:00.000Z,1.422,2.351,274.5,wavesdata,gb
2023-09-17T22:00:00.000Z,1.587,2.618,266.1,wavesdata,gb
2023-09-17T22:30:00.000Z,1.866,3.096,259.1,wavesdata,gb
2023-09-17T23:00:00.000Z,1.572,2.594,265.2,wavesdata,gb
2023-04-20T21:30:00.000Z,0.204,0.338,359.6,wavesdata,gb
2023-04-20T22:00:00.000Z,0.212,0.346,358.2,wavesdata,gb
2023-04-20T22:30:00.000Z,0.226,0.372,351.1,wavesdata,gb
2023-04-20T23:00:00.000Z,0.215,0.352,352.9,wavesdata,gb
2023-04-20T23:30:00.000Z,0.211,0.346,354.2,wavesdata,gb
2023-04-21T00:00:00.000Z,0.23,0.377,27.1,wavesdata,gb
2023-04-21T00:30:00.000Z,0.223,0.365,39.5,wavesdata,gb
2023-04-21T01:00:00.000Z,0.177,0.29,5.4,wavesdata,gb
2023-04-21T01:30:00.000Z,0.16,0.263,6.8,wavesdata,gb
2023-04-21T02:00:00.000Z,0.179,0.291,2.2,wavesdata,gb
2023-04-21T02:30:00.000Z,0.181,0.297,352.6,wavesdata,gb
2023-04-21T03:00:00.000Z,0.183,0.305,348.4,wavesdata,gb
2023-04-21T03:30:00.000Z,0.185,0.306,45.2,wavesdata,gb
2023-04-21T04:00:00.000Z,0.177,0.298,47.2,wavesdata,gb
2023-04-21T04:30:00.000Z,0.178,0.297,73.8,wavesdata,gb
2023-04-21T05:00:00.000Z,0.199,0.328,248.3,wavesdata,gb
2023-04-21T05:30:00.000Z,0.189,0.329,190.6,wavesdata,gb
2023-04-21T06:00:00.000Z,0.167,0.278,11.7,wavesdata,gb
2023-04-21T06:30:00.000Z,0.174,0.289,22.0,wavesdata,gb
2023-04-21T07:00:00.000Z,0.163,0.27,38.9,wavesdata,gb
2023-04-21T07:30:00.000Z,0.166,0.274,26.8,wavesdata,gb
2023-04-21T08:00:00.000Z,0.161,0.262,9.8,wavesdata,gb
2023-04-21T08:30:00.000Z,0.16,0.265,19.4,wavesdata,gb
2023-04-21T09:00:00.000Z,0.148,0.246,37.4,wavesdata,gb
2023-04-21T09:30:00.000Z,0.149,0.247,24.7,wavesdata,gb
2023-04-21T10:00:00.000Z,0.154,0.254,5.5,wavesdata,gb
2023-04-21T11:00:00.000Z,0.163,0.271,0.1,wavesdata,gb
2023-04-21T11:30:00.000Z,0.248,0.444,292.2,wavesdata,gb
2023-04-21T12:00:00.000Z,0.229,0.408,300.3,wavesdata,gb
2023-04-21T12:30:00.000Z,0.203,0.332,309.8,wavesdata,gb
2023-04-21T14:30:00.000Z,0.166,0.271,88.2,wavesdata,gb
2023-04-21T15:30:00.000Z,0.221,0.367,73.3,wavesdata,gb
2023-04-21T17:00:00.000Z,0.161,0.266,355.6,wavesdata,gb
2023-04-21T17:30:00.000Z,0.146,0.241,0.7,wavesdata,gb
2023-04-21T18:00:00.000Z,0.163,0.295,245.1,wavesdata,gb
2023-04-21T18:30:00.000Z,0.204,0.366,333.4,wavesdata,gb
2023-04-21T19:00:00.000Z,0.224,0.397,338.2,wavesdata,gb
2023-04-21T19:30:00.000Z,0.274,0.482,33.5,wavesdata,gb
2023-04-21T20:00:00.000Z,0.287,0.5,316.9,wavesdata,gb
2023-04-21T20:30:00.000Z,0.281,0.492,188.3,wavesdata,gb
2023-04-21T21:00:00.000Z,0.27,0.471,340.0,wavesdata,gb
2023-04-21T21:30:00.000Z,0.287,0.466,353.5,wavesdata,gb
2023-04-21T22:00:00.000Z,0.273,0.44,263.2,wavesdata,gb
2023-04-21T22:30:00.000Z,0.327,0.523,341.3,wavesdata,gb
2023-04-21T23:00:00.000Z,0.343,0.555,333.9,wavesdata,gb
2023-04-21T23:30:00.000Z,0.366,0.599,323.1,wavesdata,gb
2023-04-22T00:00:00.000Z,0.333,0.535,23.8,wavesdata,gb
2023-04-22T00:30:00.000Z,0.328,0.534,63.4,wavesdata,gb
2023-04-22T01:00:00.000Z,0.313,0.511,0.3,wavesdata,gb
2023-04-22T01:30:00.000Z,0.316,0.543,171.5,wavesdata,gb
2023-09-17T23:30:00.000Z,1.498,2.484,243.7,wavesdata,gb
2023-09-18T00:00:00.000Z,1.475,2.466,227.1,wavesdata,gb
2023-09-18T00:30:00.000Z,1.349,2.264,268.9,wavesdata,gb
2023-09-18T01:00:00.000Z,1.405,2.35,236.6,wavesdata,gb
2023-09-18T01:30:00.000Z,1.387,2.328,238.5,wavesdata,gb
2023-09-18T02:00:00.000Z,1.33,2.23,236.1,wavesdata,gb
2023-09-18T02:30:00.000Z,1.318,2.192,217.3,wavesdata,gb
2023-09-18T03:00:00.000Z,1.312,2.194,232.0,wavesdata,gb
2023-09-18T03:30:00.000Z,1.311,2.185,215.4,wavesdata,gb
2023-09-18T04:00:00.000Z,1.317,2.204,224.6,wavesdata,gb
2023-09-18T04:30:00.000Z,1.262,2.107,234.6,wavesdata,gb
2023-09-18T05:00:00.000Z,1.306,2.183,225.4,wavesdata,gb
2023-09-18T05:30:00.000Z,1.174,1.945,214.8,wavesdata,gb
2023-09-18T06:00:00.000Z,1.207,2.018,206.7,wavesdata,gb
2023-09-18T06:30:00.000Z,1.104,1.852,227.4,wavesdata,gb
2023-09-18T07:00:00.000Z,1.092,1.827,225.9,wavesdata,gb
2023-09-18T07:30:00.000Z,1.086,1.809,238.6,wavesdata,gb
2023-09-18T08:00:00.000Z,1.068,1.794,235.5,wavesdata,gb
2023-09-18T08:30:00.000Z,0.97,1.616,229.5,wavesdata,gb
2023-09-18T09:00:00.000Z,0.929,1.549,280.7,wavesdata,gb
2023-09-18T09:30:00.000Z,0.906,1.506,238.8,wavesdata,gb
2023-09-18T10:00:00.000Z,0.906,1.517,240.9,wavesdata,gb
2023-09-18T10:30:00.000Z,0.967,1.621,248.3,wavesdata,gb
2023-09-18T11:00:00.000Z,0.857,1.449,248.9,wavesdata,gb
2023-09-18T11:30:00.000Z,0.934,1.564,237.2,wavesdata,gb
2023-09-18T12:00:00.000Z,0.92,1.547,236.9,wavesdata,gb
2023-09-18T12:30:00.000Z,0.926,1.562,251.7,wavesdata,gb
2023-09-18T13:00:00.000Z,1.026,1.728,228.6,wavesdata,gb
2023-09-18T13:30:00.000Z,0.937,1.578,295.5,wavesdata,gb
2023-09-18T14:00:00.000Z,1.052,1.773,246.2,wavesdata,gb
2023-09-18T14:30:00.000Z,0.964,1.63,243.0,wavesdata,gb
2023-09-18T15:00:00.000Z,0.986,1.666,246.9,wavesdata,gb
2023-09-18T15:30:00.000Z,0.921,1.565,238.7,wavesdata,gb
2023-09-18T16:00:00.000Z,0.934,1.571,250.8,wavesdata,gb
2023-09-18T16:30:00.000Z,0.815,1.372,244.2,wavesdata,gb
2023-09-18T17:00:00.000Z,0.818,1.38,242.4,wavesdata,gb
2023-09-18T17:30:00.000Z,0.812,1.365,263.9,wavesdata,gb
2023-09-18T18:00:00.000Z,0.736,1.245,253.7,wavesdata,gb
2023-09-18T18:30:00.000Z,0.667,1.125,286.7,wavesdata,gb
2023-09-18T19:00:00.000Z,0.568,0.969,271.2,wavesdata,gb
2023-09-18T19:30:00.000Z,0.429,0.733,296.7,wavesdata,gb
2023-09-18T20:00:00.000Z,0.356,0.616,286.4,wavesdata,gb
2023-09-18T20:30:00.000Z,0.332,0.575,316.5,wavesdata,gb
2023-09-18T21:00:00.000Z,0.302,0.523,308.9,wavesdata,gb
2023-09-18T21:30:00.000Z,0.285,0.493,297.7,wavesdata,gb
2023-09-18T22:00:00.000Z,0.236,0.375,15.4,wavesdata,gb
2023-09-18T22:30:00.000Z,0.22,0.354,68.0,wavesdata,gb
2023-09-18T23:00:00.000Z,0.251,0.404,69.1,wavesdata,gb
2023-09-18T23:30:00.000Z,0.237,0.414,37.1,wavesdata,gb
2023-09-19T00:00:00.000Z,0.25,0.399,44.1,wavesdata,gb
2023-12-22T09:00:00.000Z,0.0,0.0,0.0,wavesdata,gb
2023-12-22T10:30:00.000Z,0.0,0.0,0.0,wavesdata,gb
2023-12-22T11:00:00.000Z,0.0,0.0,0.0,wavesdata,gb
2023-12-22T11:30:00.000Z,0.0,0.0,0.0,wavesdata,gb
2023-12-22T12:00:00.000Z,0.0,0.0,0.0,wavesdata,gb
2023-12-22T12:30:00.000Z,0.0,0.0,0.0,wavesdata,gb
2023-12-22T15:00:00.000Z,0.0,0.0,0.0,wavesdata,gb
2023-12-22T15:30:00.000Z,0.0,0.0,0.0,wavesdata,gb
2023-12-22T16:00:00.000Z,0.0,0.0,0.0,wavesdata,gb
2023-12-22T18:30:00.000Z,0.0,0.0,0.0,wavesdata,gb
2023-12-22T19:00:00.000Z,0.0,0.0,0.0,wavesdata,gb
2023-12-22T19:30:00.000Z,0.0,0.0,0.0,wavesdata,gb
2023-12-23T14:00:00.000Z,0.0,0.0,0.0,wavesdata,gb
2023-12-23T15:00:00.000Z,0.0,0.0,0.0,wavesdata,gb
2023-12-23T15:30:00.000Z,0.0,0.0,0.0,wavesdata,gb
2023-12-23T16:00:00.000Z,0.0,0.0,0.0,wavesdata,gb
2023-12-23T16:30:00.000Z,0.0,0.0,0.0,wavesdata,gb
2023-12-23T18:00:00.000Z,0.0,0.0,0.0,wavesdata,gb
2023-12-23T19:00:00.000Z,0.0,0.0,0.0,wavesdata,gb
2023-12-23T22:30:00.000Z,0.0,0.0,0.0,wavesdata,gb
2023-12-24T02:30:00.000Z,0.0,0.0,0.0,wavesdata,gb
2023-12-24T03:00:00.000Z,0.0,0.0,0.0,wavesdata,gb
2023-12-24T06:00:00.000Z,0.0,0.0,0.0,wavesdata,gb
2023-12-24T08:00:00.000Z,0.0,0.0,0.0,wavesdata,gb
2023-12-24T08:30:00.000Z,0.0,0.0,0.0,wavesdata,gb
2023-12-24T09:00:00.000Z,0.0,0.0,0.0,wavesdata,gb
2023-12-24T20:30:00.000Z,0.0,0.0,0.0,wavesdata,gb
2023-12-25T01:00:00.000Z,0.0,0.0,0.0,wavesdata,gb
2023-12-25T03:00:00.000Z,0.0,0.0,0.0,wavesdata,gb
2023-12-24T13:00:00.000Z,0.0,0.0,0.0,wavesdata,gb
2023-12-24T18:00:00.000Z,0.0,0.0,0.0,wavesdata,gb
2023-12-24T18:30:00.000Z,0.0,0.0,0.0,wavesdata,gb
2023-12-24T19:00:00.000Z,0.0,0.0,0.0,wavesdata,gb
2023-12-25T00:00:00.000Z,0.0,0.0,0.0,wavesdata,gb
2023-12-25T04:30:00.000Z,0.0,0.0,0.0,wavesdata,gb
2023-12-25T07:00:00.000Z,0.0,0.0,0.0,wavesdata,gb
2023-12-25T07:30:00.000Z,0.0,0.0,0.0,wavesdata,gb
2023-12-25T08:00:00.000Z,0.0,0.0,0.0,wavesdata,gb
2023-12-26T13:30:00.000Z,0.0,0.0,0.0,wavesdata,gb
2023-12-25T11:00:00.000Z,0.0,0.0,0.0,wavesdata,gb
2023-12-25T11:30:00.000Z,0.0,0.0,0.0,wavesdata,gb
2023-12-22T08:30:00.000Z,0.0,0.0,0.0,wavesdata,gb
2023-05-17T09:00:00.000Z,0.134,0.241,165.7,wavesdata,gb
2023-05-17T09:30:00.000Z,0.122,0.206,125.3,wavesdata,gb
2023-05-17T10:00:00.000Z,0.095,0.167,347.0,wavesdata,gb
2023-05-17T10:30:00.000Z,0.099,0.178,345.4,wavesdata,gb
2023-05-17T11:00:00.000Z,0.088,0.158,335.6,wavesdata,gb
2023-05-17T11:30:00.000Z,0.087,0.13,5.7,wavesdata,gb
2023-05-17T12:00:00.000Z,0.092,0.136,0.9,wavesdata,gb
2023-05-17T12:30:00.000Z,0.13,0.228,358.7,wavesdata,gb
2023-05-17T13:00:00.000Z,0.137,0.243,341.8,wavesdata,gb
2023-05-18T10:00:00.000Z,0.182,0.303,32.3,wavesdata,gb
2023-05-18T10:30:00.000Z,0.175,0.292,39.6,wavesdata,gb
2023-05-18T11:00:00.000Z,0.154,0.257,41.2,wavesdata,gb
2023-05-18T11:30:00.000Z,0.15,0.25,48.7,wavesdata,gb
2023-05-18T12:00:00.000Z,0.146,0.246,48.9,wavesdata,gb
2023-05-18T12:30:00.000Z,0.149,0.249,53.5,wavesdata,gb
2023-05-18T13:00:00.000Z,0.16,0.268,54.1,wavesdata,gb
2023-05-18T13:30:00.000Z,0.207,0.347,60.7,wavesdata,gb
2023-05-18T14:00:00.000Z,0.223,0.391,68.2,wavesdata,gb
2023-05-18T14:30:00.000Z,0.215,0.377,75.2,wavesdata,gb
2023-05-18T15:00:00.000Z,0.24,0.404,15.1,wavesdata,gb
2023-05-18T15:30:00.000Z,0.281,0.47,8.2,wavesdata,gb
2023-05-18T16:00:00.000Z,0.318,0.535,355.7,wavesdata,gb
2023-05-18T16:30:00.000Z,0.397,0.701,18.8,wavesdata,gb
2023-05-18T17:00:00.000Z,0.486,0.829,355.4,wavesdata,gb
2023-05-18T17:30:00.000Z,0.464,0.8,347.8,wavesdata,gb
